CustomerID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment
3460.0,332,1,6.6,1,1,1,111,hibernating
3463.0,332,2,151.0,1,4,4,144,at risk
3468.0,20,14,357.31,5,5,5,555,champions
3475.0,47,3,74.375,5,5,4,554,champions
3476.0,135,1,25.28,4,1,3,413,promising
3500.0,12,13,143.07000000000002,5,5,4,554,champions
3504.0,350,1,10.49,1,1,2,112,hibernating
3519.0,261,1,5.5,1,1,1,111,hibernating
3528.0,4,1,27.060000000000002,5,1,3,513,new customers
3542.0,93,1,6.97,5,1,1,511,new customers
3545.0,237,2,71.14,2,4,4,244,at risk
3551.0,113,1,13.629999999999999,4,1,2,412,promising
3557.0,34,7,205.66,5,5,5,555,champions
3559.0,314,1,3.8000000000000003,1,1,1,111,hibernating
3565.0,3,1,6.8,5,1,1,511,new customers
3569.0,33,6,100.16999999999999,5,5,4,554,champions
3586.0,340,1,10.5,1,1,2,112,hibernating
3596.0,355,1,11.89,1,1,2,112,hibernating
3597.0,227,1,14.99,2,1,2,212,hibernating
3618.0,222,1,89.469,2,1,4,214,hibernating
3644.0,8,2,41.0,5,4,3,543,champions
3653.0,226,1,29.98,2,1,3,213,hibernating
3664.0,322,1,4.9435,1,1,1,111,hibernating
3695.0,126,1,4.75,4,1,1,411,promising
3702.0,215,2,134.0,3,4,4,344,loyal customers
3709.0,224,4,428.25,2,5,5,255,can't loose
3715.0,98,3,68.999,4,5,4,454,loyal customers
3732.0,219,3,161.97,3,5,4,354,loyal customers
3741.0,96,1,20.0,4,1,3,413,promising
3744.0,219,8,2413.4695,3,5,5,355,loyal customers
3753.0,219,3,139.759,3,5,4,354,loyal customers
3761.0,48,25,2403.9715,5,5,5,555,champions
3780.0,179,1,19.98,3,1,3,313,about to sleep
3784.0,321,2,130.0,1,4,4,144,at risk
3791.0,32,1,13.98,5,1,2,512,new customers
3796.0,191,9,908.866499,3,5,5,355,loyal customers
3808.0,321,2,113.25,1,4,4,144,at risk
3809.0,115,1,57.8,4,1,4,414,promising
3815.0,112,9,259.26,4,5,5,455,loyal customers
3816.0,91,3,230.45749999999998,5,5,5,555,champions
3817.0,349,1,22.34,1,1,3,113,hibernating
3823.0,177,2,26.17,3,4,3,343,loyal customers
3827.0,93,8,233.5365,5,5,5,555,champions
3828.0,32,1,4.28,5,1,1,511,new customers
3833.0,213,2,30.7388,3,4,3,343,loyal customers
3840.0,349,1,11.59,1,1,2,112,hibernating
3846.0,56,2,53.16,5,4,4,544,champions
3855.0,200,1,10.76,3,1,2,312,about to sleep
3880.0,68,4,94.42999999999999,5,5,4,554,champions
3884.0,43,3,32.480000000000004,5,5,3,553,champions
3890.0,143,1,16.99,3,1,2,312,about to sleep
3904.0,4,2,256.01,5,4,5,545,champions
3916.0,333,1,9.5,1,1,1,111,hibernating
3930.0,270,1,26.65,1,1,3,113,hibernating
3932.0,223,2,85.19999800000001,2,4,4,244,at risk
3946.0,175,1,18.52,3,1,2,312,about to sleep
3948.0,217,4,49.932300000000005,3,5,4,354,loyal customers
3949.0,359,1,11.5,1,1,2,112,hibernating
3953.0,249,2,30.98,1,4,3,143,at risk
3959.0,172,1,32.99,3,1,3,313,about to sleep
3967.0,218,2,27.0,3,4,3,343,loyal customers
3969.0,220,1,14.06,2,1,2,212,hibernating
3983.0,226,1,8.49,2,1,1,211,hibernating
3984.0,95,1,100.0,5,1,4,514,new customers
3994.0,40,2,96.68,5,4,4,544,champions
4005.0,226,2,9.664,2,4,1,241,at risk
4008.0,349,1,17.99,1,1,2,112,hibernating
4029.0,201,6,104.32320000000001,3,5,4,354,loyal customers
4049.0,118,8,330.9845,4,5,5,455,loyal customers
4067.0,117,2,127.88,4,4,4,444,loyal customers
4068.0,333,1,10.0,1,1,2,112,hibernating
4087.0,59,1,71.2405,5,1,4,514,new customers
4102.0,40,17,534.9122,5,5,5,555,champions
4104.0,224,1,17.47,2,1,2,212,hibernating
4112.0,95,28,3329.343,5,5,5,555,champions
4113.0,86,1,11.98,5,1,2,512,new customers
4116.0,137,1,16.0,3,1,2,312,about to sleep
4128.0,321,1,10.35,1,1,2,112,hibernating
4130.0,43,5,17.310000000000002,5,5,2,552,champions
4131.0,321,1,13.89,1,1,2,112,hibernating
4153.0,55,1,2.12,5,1,1,511,new customers
4166.0,166,2,110.79899999999999,3,4,4,344,loyal customers
4167.0,299,2,14.680000000000001,1,4,2,142,at risk
4173.0,219,1,10.5,3,1,2,312,about to sleep
4180.0,349,1,2.5,1,1,1,111,hibernating
4184.0,37,13,176.92600000000002,5,5,4,554,champions
4187.0,361,1,3.5,1,1,1,111,hibernating
4209.0,220,1,3.0,2,1,1,211,hibernating
4245.0,355,1,21.1,1,1,3,113,hibernating
4249.0,123,3,164.3,4,5,4,454,loyal customers
4250.0,349,1,4.49,1,1,1,111,hibernating
4251.0,307,2,55.97,1,4,4,144,at risk
4256.0,319,1,3.5,1,1,1,111,hibernating
4257.0,230,5,156.94,2,5,4,254,can't loose
4260.0,205,4,126.445,3,5,4,354,loyal customers
4302.0,326,1,13.540000000000001,1,1,2,112,hibernating
4317.0,4,2,72.73,5,4,4,544,champions
4323.0,243,1,8.02,1,1,1,111,hibernating
4325.0,194,1,45.98,3,1,3,313,about to sleep
4326.0,4,1,6.25,5,1,1,511,new customers
4340.0,364,1,24.97,1,1,3,113,hibernating
4354.0,199,1,10.370000000000001,3,1,2,312,about to sleep
4357.0,335,1,13.1,1,1,2,112,hibernating
4379.0,213,2,148.58100000000002,3,4,4,344,loyal customers
4380.0,199,3,51.93000000000001,3,5,4,354,loyal customers
4382.0,198,8,410.9735,3,5,5,355,loyal customers
4383.0,182,1,11.74,3,1,2,312,about to sleep
4387.0,345,1,33.05,1,1,3,113,hibernating
4389.0,220,1,10.98,2,1,2,212,hibernating
4390.0,98,1,16.92,4,1,2,412,promising
4392.0,141,10,126.00999999999999,3,5,4,354,loyal customers
4402.0,325,1,13.31,1,1,2,112,hibernating
4412.0,17,6,53.09129999999999,5,5,4,554,champions
4428.0,354,1,10.0,1,1,2,112,hibernating
4437.0,205,5,27.2855,3,5,3,353,loyal customers
4450.0,11,1,19.96,5,1,2,512,new customers
4467.0,26,1,8.86,5,1,1,511,new customers
4492.0,48,2,33.81,5,4,3,543,champions
4499.0,187,4,263.402,3,5,5,355,loyal customers
4502.0,138,1,10.5,3,1,2,312,about to sleep
4508.0,311,1,12.55,1,1,2,112,hibernating
4512.0,219,1,9.984,3,1,1,311,about to sleep
4516.0,242,1,6.020000000000001,1,1,1,111,hibernating
4523.0,278,1,7.99,1,1,1,111,hibernating
4524.0,139,7,105.47000000000001,3,5,4,354,loyal customers
4551.0,116,2,44.84,4,4,3,443,loyal customers
4557.0,60,19,857.3019999999999,5,5,5,555,champions
4558.0,335,2,21.810000000000002,1,4,3,143,at risk
4560.0,110,2,28.265500000000003,4,4,3,443,loyal customers
4576.0,17,1,12.9,5,1,2,512,new customers
4587.0,226,1,137.358,2,1,4,214,hibernating
4594.0,223,4,169.05599999999998,2,5,4,254,can't loose
4596.0,98,7,87.39999999999999,4,5,4,454,loyal customers
4597.0,301,1,8.5,1,1,1,111,hibernating
4614.0,33,7,107.59,5,5,4,554,champions
4615.0,4,1,7.79,5,1,1,511,new customers
4642.0,347,1,20.490000000000002,1,1,3,113,hibernating
4660.0,311,1,40.887,1,1,3,113,hibernating
4662.0,322,5,88.4625,1,5,4,154,can't loose
4675.0,231,1,37.25,2,1,3,213,hibernating
4704.0,91,1,15.0,5,1,2,512,new customers
4710.0,151,11,138.16,3,5,4,354,loyal customers
4712.0,6,1,11.46,5,1,2,512,new customers
4714.0,362,1,13.0,1,1,2,112,hibernating
4716.0,89,8,492.46000000000004,5,5,5,555,champions
4719.0,141,1,23.97,3,1,3,313,about to sleep
4724.0,110,1,6.0,4,1,1,411,promising
4726.0,191,2,15.030000000000001,3,4,2,342,loyal customers
4738.0,217,2,27.18,3,4,3,343,loyal customers
4760.0,136,3,100.0,3,5,4,354,loyal customers
4782.0,255,1,8.0,1,1,1,111,hibernating
4791.0,73,1,15.9,5,1,2,512,new customers
4797.0,43,40,1115.1401,5,5,5,555,champions
4801.0,200,1,29.99,3,1,3,313,about to sleep
4804.0,224,1,3.75,2,1,1,211,hibernating
4806.0,264,1,52.47,1,1,4,114,hibernating
4807.0,222,1,14.368,2,1,2,212,hibernating
4809.0,329,2,31.65,1,4,3,143,at risk
4838.0,310,1,42.72,1,1,3,113,hibernating
4841.0,114,3,359.56,4,5,5,455,loyal customers
4844.0,344,2,2237.12,1,4,5,145,at risk
4852.0,3,1,145.99,5,1,4,514,new customers
4854.0,212,2,118.19,3,4,4,344,loyal customers
4886.0,97,5,390.9200000000001,4,5,5,455,loyal customers
4889.0,177,1,21.98,3,1,3,313,about to sleep
4901.0,217,1,15.98,3,1,2,312,about to sleep
4908.0,314,1,11.1,1,1,2,112,hibernating
4910.0,76,2,21.97,5,4,3,543,champions
4912.0,10,11,150.98,5,5,4,554,champions
4914.0,328,1,4.97,1,1,1,111,hibernating
4923.0,129,6,79.06139999999999,4,5,4,454,loyal customers
4927.0,132,1,26.507500000000004,4,1,3,413,promising
4934.0,216,1,269.57,3,1,5,315,about to sleep
4940.0,5,5,152.20000000000002,5,5,4,554,champions
4944.0,341,1,27.990000000000002,1,1,3,113,hibernating
4946.0,193,2,91.74,3,4,4,344,loyal customers
4952.0,77,1,5.48,5,1,1,511,new customers
4953.0,324,1,3.25,1,1,1,111,hibernating
4957.0,328,2,9.74,1,4,1,141,at risk
4963.0,226,1,16.85,2,1,2,212,hibernating
4970.0,98,2,34.88,4,4,3,443,loyal customers
4971.0,21,7,73.37,5,5,4,554,champions
4977.0,169,7,73.3,3,5,4,354,loyal customers
4992.0,12,5,80.57,5,5,4,554,champions
5001.0,159,2,98.0,3,4,4,344,loyal customers
5032.0,219,9,823.448,3,5,5,355,loyal customers
5034.0,53,4,141.37,5,5,4,554,champions
5037.0,248,2,17.979999999999997,1,4,2,142,at risk
5061.0,35,2,26.46,5,4,3,543,champions
5070.0,305,1,11.425,1,1,2,112,hibernating
5079.0,305,1,6.2,1,1,1,111,hibernating
5082.0,6,1,39.9,5,1,3,513,new customers
5092.0,316,1,18.71,1,1,2,112,hibernating
5095.0,170,24,2006.8159,3,5,5,355,loyal customers
5100.0,215,4,226.31,3,5,5,355,loyal customers
5107.0,16,1,1.98,5,1,1,511,new customers
5120.0,232,1,95.98,2,1,4,214,hibernating
5121.0,133,1,2.99,4,1,1,411,promising
5127.0,335,1,3.7,1,1,1,111,hibernating
5130.0,41,10,120.78999999999999,5,5,4,554,champions
5136.0,354,1,3.65,1,1,1,111,hibernating
5152.0,126,5,246.499,4,5,5,455,loyal customers
5162.0,84,2,860.25,5,4,5,545,champions
5164.0,79,1,15.98,5,1,2,512,new customers
5168.0,224,1,84.32,2,1,4,214,hibernating
5192.0,171,1,10.98,3,1,2,312,about to sleep
5206.0,190,2,79.596,3,4,4,344,loyal customers
5231.0,45,6,106.14000000000001,5,5,4,554,champions
5232.0,76,2,179.9,5,4,4,544,champions
5236.0,68,1,41.989999999999995,5,1,3,513,new customers
5244.0,339,1,20.049999999999997,1,1,3,113,hibernating
5252.0,167,3,33.46,3,5,3,353,loyal customers
5254.0,356,1,6.99,1,1,1,111,hibernating
5261.0,222,1,16.48,2,1,2,212,hibernating
5264.0,108,2,7.390000000000001,4,4,1,441,loyal customers
5276.0,228,1,6.99,2,1,1,211,hibernating
5281.0,221,1,5.99,2,1,1,211,hibernating
5283.0,74,2,32.78,5,4,3,543,champions
5293.0,284,1,2.79,1,1,1,111,hibernating
5302.0,354,1,13.14,1,1,2,112,hibernating
5315.0,349,1,0.62,1,1,1,111,hibernating
5320.0,321,1,98.585,1,1,4,114,hibernating
5335.0,315,2,61.6799,1,4,4,144,at risk
5340.0,219,3,18.977,3,5,2,352,loyal customers
5360.0,51,6,608.4392,5,5,5,555,champions
5365.0,67,4,278.9215,5,5,5,555,champions
5372.0,191,7,279.067,3,5,5,355,loyal customers
5378.0,313,1,5.99,1,1,1,111,hibernating
5381.0,217,4,306.0545,3,5,5,355,loyal customers
5386.0,235,1,16.53,2,1,2,212,hibernating
5388.0,360,1,1.45,1,1,1,111,hibernating
5400.0,9,1,45.0,5,1,3,513,new customers
5406.0,220,1,34.75,2,1,3,213,hibernating
5417.0,79,3,30.0,5,5,3,553,champions
5428.0,222,7,71.7605,2,5,4,254,can't loose
5435.0,354,1,4.7,1,1,1,111,hibernating
5438.0,189,3,69.348,3,5,4,354,loyal customers
5446.0,325,1,50.0,1,1,4,114,hibernating
5456.0,233,1,10.98,2,1,2,212,hibernating
5471.0,219,1,71.334,3,1,4,314,about to sleep
5473.0,91,1,11.98,5,1,2,512,new customers
5477.0,328,3,6.15,1,5,1,151,can't loose
5478.0,229,3,103.46000000000001,2,5,4,254,can't loose
5481.0,51,6,212.2235,5,5,5,555,champions
5483.0,323,1,1.1,1,1,1,111,hibernating
5484.0,219,1,60.3,3,1,4,314,about to sleep
5491.0,123,5,48.160000000000004,4,5,3,453,loyal customers
5497.0,262,1,114.99,1,1,4,114,hibernating
5500.0,60,3,406.48,5,5,5,555,champions
5506.0,240,1,3.99,2,1,1,211,hibernating
5519.0,216,2,195.381,3,4,5,345,loyal customers
5525.0,115,1,5.2,4,1,1,411,promising
5529.0,361,3,69.691,1,5,4,154,can't loose
5537.0,222,1,5.05,2,1,1,211,hibernating
5538.0,247,4,117.50999999999999,1,5,4,154,can't loose
5540.0,347,2,84.75,1,4,4,144,at risk
5551.0,30,7,93.49,5,5,4,554,champions
5553.0,233,3,192.54,2,5,5,255,can't loose
5558.0,218,1,9.99,3,1,1,311,about to sleep
5559.0,123,1,10.0,4,1,2,412,promising
5568.0,4,3,50.82,5,5,4,554,champions
5575.0,32,7,113.63,5,5,4,554,champions
5581.0,242,1,15.0,1,1,2,112,hibernating
5617.0,146,2,242.29000000000002,3,4,5,345,loyal customers
5650.0,256,2,249.98000000000002,1,4,5,145,at risk
5658.0,219,5,447.41300000000007,3,5,5,355,loyal customers
5661.0,224,6,56.666,2,5,4,254,can't loose
5676.0,352,1,3.0,1,1,1,111,hibernating
5689.0,305,2,23.38,1,4,3,143,at risk
5695.0,51,1,543.5,5,1,5,515,new customers
5703.0,160,1,92.99,3,1,4,314,about to sleep
5719.0,359,1,4.98,1,1,1,111,hibernating
5741.0,165,4,195.62,3,5,5,355,loyal customers
5743.0,208,3,56.55,3,5,4,354,loyal customers
5747.0,271,2,150.68,1,4,4,144,at risk
5750.0,218,1,8.68,3,1,1,311,about to sleep
5751.0,349,1,3.4,1,1,1,111,hibernating
5753.0,100,1,265.48,4,1,5,415,promising
5755.0,218,2,19.160000000000004,3,4,2,342,loyal customers
5763.0,223,2,381.53000000000003,2,4,5,245,at risk
5774.0,91,1,13.35,5,1,2,512,new customers
5776.0,168,1,301.98,3,1,5,315,about to sleep
5805.0,124,2,192.887,4,4,5,445,loyal customers
5806.0,70,1,9.49,5,1,1,511,new customers
5808.0,229,2,7.470000000000001,2,4,1,241,at risk
5830.0,4,5,75.07000000000001,5,5,4,554,champions
5839.0,98,17,1260.0259999999998,4,5,5,455,loyal customers
5841.0,177,1,49.99,3,1,4,314,about to sleep
5845.0,341,1,16.0,1,1,2,112,hibernating
5857.0,294,1,8.5,1,1,1,111,hibernating
5864.0,219,3,88.39000000000001,3,5,4,354,loyal customers
5880.0,296,2,43.160000000000004,1,4,3,143,at risk
5900.0,315,1,3.3,1,1,1,111,hibernating
5905.0,355,1,35.769999999999996,1,1,3,113,hibernating
5925.0,225,2,24.580000000000002,2,4,3,243,at risk
5926.0,306,6,243.03000000000003,1,5,5,155,can't loose
5929.0,264,1,111.1,1,1,4,114,hibernating
5934.0,116,4,74.61000000000001,4,5,4,454,loyal customers
5952.0,218,1,67.0,3,1,4,314,about to sleep
5959.0,74,4,75.178,5,5,4,554,champions
5962.0,362,1,3.8,1,1,1,111,hibernating
5966.0,327,1,19.99,1,1,3,113,hibernating
5971.0,28,2,22.98,5,4,3,543,champions
5983.0,263,3,44.05,1,5,3,153,can't loose
5984.0,10,1,16.99,5,1,2,512,new customers
5985.0,325,6,247.422,1,5,5,155,can't loose
6000.0,100,1,14.4,4,1,2,412,promising
6006.0,194,2,25.65,3,4,3,343,loyal customers
6007.0,61,2,17.97,5,4,2,542,champions
6023.0,26,14,332.09,5,5,5,555,champions
6027.0,330,1,6.0,1,1,1,111,hibernating
6038.0,58,1,201.91080000000002,5,1,5,515,new customers
6093.0,51,3,34.507000000000005,5,5,3,553,champions
6095.0,160,1,6.49,3,1,1,311,about to sleep
6096.0,196,4,48.131,3,5,3,353,loyal customers
6101.0,103,2,20.46,4,4,3,443,loyal customers
6106.0,113,2,14.45,4,4,2,442,loyal customers
6111.0,97,32,338.36,4,5,5,455,loyal customers
6118.0,96,1,1.9,4,1,1,411,promising
6125.0,221,1,45.6346,2,1,3,213,hibernating
6131.0,192,1,14.99,3,1,2,312,about to sleep
6137.0,331,1,1.99,1,1,1,111,hibernating
6139.0,269,3,37.47,1,5,3,153,can't loose
6140.0,268,2,1114.98,1,4,5,145,at risk
6150.0,129,1,125.73,4,1,4,414,promising
6154.0,44,17,3123.6418999999996,5,5,5,555,champions
6157.0,349,1,5.99,1,1,1,111,hibernating
6160.0,48,1,53.78,5,1,4,514,new customers
6163.0,360,1,17.0,1,1,2,112,hibernating
6176.0,106,1,11.99,4,1,2,412,promising
6178.0,220,1,15.93,2,1,2,212,hibernating
6184.0,189,2,6.33,3,4,1,341,loyal customers
6185.0,213,1,13.190000000000001,3,1,2,312,about to sleep
6187.0,234,2,17.48,2,4,2,242,at risk
6188.0,281,3,192.0099,1,5,5,155,can't loose
6192.0,212,4,32.99,3,5,3,353,loyal customers
6206.0,326,1,18.5,1,1,2,112,hibernating
6209.0,265,1,18.9,1,1,2,112,hibernating
6216.0,34,1,49.53,5,1,4,514,new customers
6222.0,95,6,102.28,5,5,4,554,champions
6235.0,210,1,7.720000000000001,3,1,1,311,about to sleep
6245.0,219,1,26.576,3,1,3,313,about to sleep
6257.0,181,6,399.46000000000004,3,5,5,355,loyal customers
6259.0,44,11,2862.763199,5,5,5,555,champions
6265.0,99,1,16.69,4,1,2,412,promising
6270.0,117,6,134.23700000000002,4,5,4,454,loyal customers
6271.0,218,7,108.759,3,5,4,354,loyal customers
6274.0,263,1,3.5,1,1,1,111,hibernating
6277.0,300,3,31.39,1,5,3,153,can't loose
6284.0,352,1,15.2,1,1,2,112,hibernating
6289.0,246,1,9.99,1,1,1,111,hibernating
6294.0,53,20,3036.3392,5,5,5,555,champions
6299.0,113,5,63.45,4,5,4,454,loyal customers
6301.0,210,1,67.0,3,1,4,314,about to sleep
6306.0,214,1,16.875,3,1,2,312,about to sleep
6313.0,103,1,14.99,4,1,2,412,promising
6319.0,320,3,31.03,1,5,3,153,can't loose
6321.0,208,2,648.99,3,4,5,345,loyal customers
6322.0,301,1,1.6,1,1,1,111,hibernating
6324.0,3,2,36.33,5,4,3,543,champions
6332.0,226,4,146.418,2,5,4,254,can't loose
6341.0,10,2,27.230000000000004,5,4,3,543,champions
6353.0,66,13,198.76999999999995,5,5,5,555,champions
6354.0,347,1,11.4,1,1,2,112,hibernating
6355.0,219,1,52.089999999999996,3,1,4,314,about to sleep
6357.0,321,2,171.71,1,4,4,144,at risk
6360.0,219,2,75.7818,3,4,4,344,loyal customers
6378.0,34,3,22.78,5,5,3,553,champions
6383.0,51,6,298.908,5,5,5,555,champions
6396.0,123,2,57.620000000000005,4,4,4,444,loyal customers
6414.0,55,5,545.2085,5,5,5,555,champions
6422.0,360,1,1.7000000000000002,1,1,1,111,hibernating
6424.0,191,1,8.184000000000001,3,1,1,311,about to sleep
6429.0,212,1,127.89,3,1,4,314,about to sleep
6430.0,217,9,773.575198,3,5,5,355,loyal customers
6439.0,352,1,51.01,1,1,4,114,hibernating
6440.0,113,5,1055.5720000000001,4,5,5,455,loyal customers
6447.0,315,1,10.7,1,1,2,112,hibernating
6450.0,165,2,88.63,3,4,4,344,loyal customers
6451.0,9,3,96.64500000000001,5,5,4,554,champions
6455.0,308,1,11.65,1,1,2,112,hibernating
6461.0,216,1,98.9,3,1,4,314,about to sleep
6470.0,140,2,33.31,3,4,3,343,loyal customers
6477.0,223,1,10.48,2,1,2,212,hibernating
6491.0,227,2,37.56,2,4,3,243,at risk
6495.0,222,6,208.04999999999998,2,5,5,255,can't loose
6512.0,215,1,16.66,3,1,2,312,about to sleep
6514.0,226,1,8.48,2,1,1,211,hibernating
6527.0,355,1,5.25,1,1,1,111,hibernating
6532.0,309,1,197.75,1,1,5,115,hibernating
6541.0,71,1,4.99,5,1,1,511,new customers
6543.0,112,1,3.99,4,1,1,411,promising
6545.0,355,1,12.629999999999999,1,1,2,112,hibernating
6548.0,218,1,57.3695,3,1,4,314,about to sleep
6563.0,224,1,7.246,2,1,1,211,hibernating
6575.0,205,3,89.72049999999999,3,5,4,354,loyal customers
6576.0,207,1,127.89,3,1,4,314,about to sleep
6588.0,226,7,464.5400000000001,2,5,5,255,can't loose
6589.0,343,1,26.23,1,1,3,113,hibernating
6592.0,152,2,23.57,3,4,3,343,loyal customers
6594.0,203,2,185.26,3,4,5,345,loyal customers
6615.0,187,5,204.34,3,5,5,355,loyal customers
6626.0,328,1,37.4,1,1,3,113,hibernating
6630.0,220,1,21.59,2,1,3,213,hibernating
6638.0,18,5,222.51630000000003,5,5,5,555,champions
6645.0,218,3,606.5939999999999,3,5,5,355,loyal customers
6666.0,364,1,22.95,1,1,3,113,hibernating
6686.0,201,1,11.98,3,1,2,312,about to sleep
6690.0,65,5,129.99,5,5,4,554,champions
6700.0,322,3,125.53900100000001,1,5,4,154,can't loose
6702.0,139,6,259.295,3,5,5,355,loyal customers
6704.0,40,4,206.92000000000002,5,5,5,555,champions
6715.0,141,4,62.24,3,5,4,354,loyal customers
6719.0,219,1,148.55,3,1,4,314,about to sleep
6726.0,226,2,310.5,2,4,5,245,at risk
6743.0,239,2,75.24999999999999,2,4,4,244,at risk
6759.0,198,1,7.192,3,1,1,311,about to sleep
6764.0,226,1,92.88000000000001,2,1,4,214,hibernating
6765.0,363,1,10.0,1,1,2,112,hibernating
6769.0,20,1,7.8,5,1,1,511,new customers
6780.0,266,1,6.15,1,1,1,111,hibernating
6781.0,115,1,44.95,4,1,3,413,promising
6790.0,262,4,55.94,1,5,4,154,can't loose
6818.0,61,1,13.14,5,1,2,512,new customers
6830.0,136,5,609.692,3,5,5,355,loyal customers
6845.0,32,5,49.93000000000001,5,5,4,554,champions
6851.0,199,5,72.91,3,5,4,354,loyal customers
6864.0,331,1,10.5,1,1,2,112,hibernating
6872.0,68,1,2.49,5,1,1,511,new customers
6873.0,288,2,22.490000000000002,1,4,3,143,at risk
6880.0,106,1,10.0,4,1,2,412,promising
6882.0,26,6,61.35000000000001,5,5,4,554,champions
6883.0,221,2,7.011,2,4,1,241,at risk
6884.0,55,1,4.09,5,1,1,511,new customers
6895.0,214,1,7.9,3,1,1,311,about to sleep
6898.0,41,2,265.5,5,4,5,545,champions
6901.0,128,2,15.780000000000001,4,4,2,442,loyal customers
6902.0,232,1,4.241499999999999,2,1,1,211,hibernating
6922.0,312,1,142.76000000000002,1,1,4,114,hibernating
6923.0,334,1,12.0,1,1,2,112,hibernating
6926.0,222,1,7.8100000000000005,2,1,1,211,hibernating
6942.0,164,5,61.07,3,5,4,354,loyal customers
6968.0,244,1,84.8,1,1,4,114,hibernating
6977.0,225,4,91.701,2,5,4,254,can't loose
6982.0,340,2,146.49,1,4,4,144,at risk
6995.0,230,1,5.9,2,1,1,211,hibernating
6996.0,133,1,256.46,4,1,5,415,promising
7019.0,221,2,45.0,2,4,3,243,at risk
7028.0,322,1,3.13,1,1,1,111,hibernating
7030.0,215,3,232.64249999999998,3,5,5,355,loyal customers
7040.0,108,2,640.0,4,4,5,445,loyal customers
7043.0,256,1,41.11,1,1,3,113,hibernating
7057.0,218,2,19.770000000000003,3,4,2,342,loyal customers
7064.0,206,1,29.733,3,1,3,313,about to sleep
7071.0,169,2,14.0,3,4,2,342,loyal customers
7083.0,362,1,19.5,1,1,2,112,hibernating
7087.0,330,1,136.29,1,1,4,114,hibernating
7094.0,217,3,298.71000000000004,3,5,5,355,loyal customers
7101.0,315,2,6.9,1,4,1,141,at risk
7104.0,355,1,18.0,1,1,2,112,hibernating
7125.0,340,1,7.99,1,1,1,111,hibernating
7129.0,51,1,4.887,5,1,1,511,new customers
7136.0,69,1,11.850000000000001,5,1,2,512,new customers
7139.0,133,2,15.81,4,4,2,442,loyal customers
7161.0,199,18,2612.733897,3,5,5,355,loyal customers
7174.0,193,6,75.45,3,5,4,354,loyal customers
7194.0,77,2,23.85,5,4,3,543,champions
7202.0,333,1,14.4,1,1,2,112,hibernating
7221.0,352,1,14.48,1,1,2,112,hibernating
7232.0,321,1,60.69,1,1,4,114,hibernating
7234.0,215,1,46.64,3,1,3,313,about to sleep
7253.0,87,1,289.99,5,1,5,515,new customers
7255.0,219,1,27.92,3,1,3,313,about to sleep
7263.0,219,1,9.6805,3,1,1,311,about to sleep
7264.0,6,3,19.33,5,5,2,552,champions
7265.0,59,4,62.95,5,5,4,554,champions
7267.0,201,1,19.98,3,1,3,313,about to sleep
7269.0,74,11,261.144,5,5,5,555,champions
7271.0,220,3,130.31,2,5,4,254,can't loose
7279.0,349,1,9.3,1,1,1,111,hibernating
7281.0,221,3,3.7199999999999998,2,5,1,251,can't loose
7291.0,58,4,1037.8787,5,5,5,555,champions
7307.0,220,2,25.050095,2,4,3,243,at risk
7308.0,77,12,923.7761,5,5,5,555,champions
7310.0,153,1,17.0,3,1,2,312,about to sleep
7315.0,178,3,116.2,3,5,4,354,loyal customers
7318.0,74,5,88.065,5,5,4,554,champions
7329.0,281,2,42.8,1,4,3,143,at risk
7332.0,105,3,62.17,4,5,4,454,loyal customers
7338.0,230,1,15.0,2,1,2,212,hibernating
7340.0,319,1,11.44,1,1,2,112,hibernating
7352.0,44,1,7.31,5,1,1,511,new customers
7406.0,136,5,96.3,3,5,4,354,loyal customers
7408.0,128,1,14.914000000000001,4,1,2,412,promising
